type	ident	Latitude	Longitude	y_proj	x_proj	comment	display	symbol	dist	proximity	color	altitude	depth	temp	time	wpt_class	sub_class	attrib	link	state	country	city	address	zip	facility	crossroad	ete	dtype	model	filename	ltime	magvar	geoidheight	desc	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	dir
WAYPOINT	M3-3P	37.95821177	-109.9216125	4201726.944	594734.6165	19-JUN-13 2:48:37PM		City (Small)				1871.79834																	garmin GPSMap60CSX Software Version 4.20		6/19/2013 8:48			19-JUN-13 2:48:37PM								
WAYPOINT	M3-5P	37.95772252	-109.9221397	4201672.122	594688.9278	19-JUN-13 2:52:05PM		City (Small)				1874.922607																	garmin GPSMap60CSX Software Version 4.20		6/19/2013 8:52			19-JUN-13 2:52:05PM								
WAYPOINT	M3-7P	37.94856981	-109.9296931	4200648.923	594037.0232	26-MAY-13 11:45:07AM		City (Small)				1891.024658																	garmin GPSMap60CSX Software Version 4.20		5/26/2013 5:45			26-MAY-13 11:45:07AM								
WAYPOINT	M3-8P	37.9589368	-109.927981	4201800.932	594174.2131	22-JUN-13 1:31:04PM		City (Small)				1867.712891																	garmin GPSMap60CSX Software Version 4.20		6/22/2013 7:31			22-JUN-13 1:31:04PM								
WAYPOINT	M4 1	37.9563701	-109.9195468	4201524.702	594918.4624	M4 1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 1							
WAYPOINT	M4 10	37.95783961	-109.9204023	4201686.882	594841.4105	M4 10		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 10							
WAYPOINT	M4 2	37.95867244	-109.9256385	4201773.97	594380.3394	M4 2		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 2							
WAYPOINT	M4 3	37.95756854	-109.9231066	4201654.055	594604.1858	M4 3		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 3							
WAYPOINT	M4 4	37.95297266	-109.930843	4201136.285	593930.3822	M4 4		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 4							
WAYPOINT	M4 5	37.9490268	-109.9303023	4200699.013	593982.9155	M4 5		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 5							
WAYPOINT	M4 6	37.95990114	-109.9274688	4201908.449	594217.9793	M4 6		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 6							
WAYPOINT	M4 7	37.95788085	-109.9243221	4201687.474	594496.998	M4 7		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 7							
WAYPOINT	M4 8	37.95233119	-109.9136214	4201082.616	595444.256	M4 8		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 8							
WAYPOINT	M4 9	37.97700525	-109.9386428	4203795.011	593214.7253	M4 9		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					M4 9							
WAYPOINT	M4-2P	37.95881325	-109.9256025	4201789.631	594383.3255	21-JUN-13 2:28:58PM		City (Small)				1866.270996																	garmin GPSMap60CSX Software Version 4.20		6/21/2013 8:28			21-JUN-13 2:28:58PM								
WAYPOINT	M4-3P	37.95754457	-109.9231026	4201651.399	594604.57	20-JUN-13 3:01:36PM		City (Small)				1867.953125																	garmin GPSMap60CSX Software Version 4.20		6/20/2013 9:01			20-JUN-13 3:01:36PM								
WAYPOINT	M4-4P	37.95296805	-109.9308422	4201135.774	593930.4544	07-JUL-13 3:31:29PM		City (Small)				1879.729492																	garmin GPSMap60CSX Software Version 4.20		7/7/2013 9:31			07-JUL-13 3:31:29PM								
WAYPOINT	M4-5P	37.94902956	-109.9301663	4200699.457	593994.8572	26-MAY-13 8:16:22AM		City (Small)				1879.008301																	garmin GPSMap60CSX Software Version 4.20		5/26/2013 2:16			26-MAY-13 8:16:22AM								
WAYPOINT	M4-6P	37.95990927	-109.9274854	4201909.335	594216.511	22-JUN-13 4:00:15PM		City (Small)				1858.820801																	garmin GPSMap60CSX Software Version 4.20		6/22/2013 10:00			22-JUN-13 4:00:15PM								
WAYPOINT	M4-7P	37.95788974	-109.9243976	4201688.383	594490.352	20-JUN-13 4:32:09PM		City (Small)				1873																	garmin GPSMap60CSX Software Version 4.20		6/20/2013 10:32			20-JUN-13 4:32:09PM								
WAYPOINT	M4-9P	37.97703995	-109.9386222	4203798.881	593216.4924	09-JUN-13 9:30:56AM		City (Small)				1882.613281																	garmin GPSMap60CSX Software Version 4.20		6/9/2013 3:30			09-JUN-13 9:30:56AM								
WAYPOINT	NEAR D501	37.94703182	-109.8031788	4200613.531	605155.1192	NEAR D501		Flag	 Blue				2176.053467																	garmin GPSMap60CSX Software Version 4.20					NEAR D501							
WAYPOINT	Pot06-24	37.95657495	-109.9313968	4201535.422	593877.1422	24-JUN-13 1:00:00PM		City (Small)				1878.527832																	garmin GPSMap60CSX Software Version 4.20		6/24/2013 7:00			24-JUN-13 1:00:00PM								
WAYPOINT	Ruins06-21	37.95798135	-109.9245892	4201698.354	594473.4088	21-JUN-13 11:18:44AM		City (Small)				1879.248779																	garmin GPSMap60CSX Software Version 4.20		6/21/2013 5:18			21-JUN-13 11:18:44AM								
WAYPOINT	W1	38.026563	-109.9059788	4209327.001	596018.8998	W1		Flag	 Blue																					garmin GPSMap60CSX Software Version 4.20					W1							
