"id","top","bottom","Horizon","DryRed","DryValue","DryCClass","MoistRed","MoistValue","MoistCClass","Texture","SandPercent","SandSize","ClayPercent","pH","EfferScale","Theta_fc","Theta_pwp","AWHC","HzNum",".id","Depth","DryHue","MoistHue","DryChroma","MoistChroma","Effervescence"
"2",0,5,"A","2",7,"2","2",3,"2","SL",75,"VF",10,7.6,"1",0.142929541,0.060082649,8.284689241,1,1,5,"7.5YR","7.5YR","4",4,"VS"
"2",5,88,"Bk1","2",6,"2","2",4,"3","LS",80,"F",6,8.2,"4",0.098915741,0.045378855,5.353688629,2,2,83,"7.5YR","7.5YR","4",6,"VE"
"2",88,157,"Bk2","2",7,"2","2",5,"3","LS",85,"VF",5,8.4,"4",0.070626535,0.045199005,2.542753,3,3,69,"7.5YR","7.5YR","3",6,"VE"
"3",0,9,"A","3",6,"3","3",5,"2","SL",80,"VF",10,8.1,"3",0.120922531,0.055689319,6.523321172,1,1,9,"5YR","5YR","6",4,"ST"
"3",9,30,"Bw","3",6,"3","3",5,"3","LS",85,"F",4,8.3,"4",0.065823054,0.043023621,2.27994333,2,2,21,"5YR","5YR","6",6,"VE"
"3",30,83,"Bk1","3",6,"3","3",5,"3","LS",85,"F",6,8.3,"4",0.075697345,0.047402795,2.829454983,3,3,53,"5YR","5YR","6",6,"VE"
"3",83,110,"Bk2","3",6,"3","3",5,"3","LS",85,"F",5,8.2,"4",0.070626535,0.045199005,2.542753,4,4,27,"5YR","5YR","6",6,"VE"
"3",110,168,"Bk3","3",7,"3","3",5,"3","LS",85,"F",6,8.3,"4",0.075697345,0.047402795,2.829454983,5,5,58,"5YR","5YR","6",6,"VE"
"4",0,11,"A","3",6,"3","3",4,"3","LS",85,"VF",6,8.3,"4",0.075697345,0.047402795,2.829454983,1,1,11,"5YR","5YR","6",6,"VE"
"4",11,29,"Bk1","3",6,"3","3",4,"3","LS",85,"VF",8,8.4,"4",0.086693704,0.051921849,3.477185496,2,2,18,"5YR","5YR","6",6,"VE"
"4",29,48,"Bk2","3",6,"3","3",4,"3","LS",85,"F",8,8.4,"4",0.086693704,0.051921849,3.477185496,3,3,19,"5YR","5YR","6",6,"VE"
"4",48,48,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"5",0,10,"A","2",8,"2","2",5,"3","LS",85,"VF",8,8.5,"4",0.086693704,0.051921849,3.477185496,1,1,10,"7.5YR","7.5YR","4",6,"VE"
"5",10,23,"Bk","2",8,"2","2",5,"3","SL",80,"F",10,8.4,"4",0.120922531,0.055689319,6.523321172,2,2,13,"7.5YR","7.5YR","4",6,"VE"
"5",23,91,"C","2",8,"2","2",5,"3","LS",85,"F",8,8.8,"4",0.086693704,0.051921849,3.477185496,3,3,68,"7.5YR","7.5YR","3",6,"VE"
"5",91,91,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"6",0,5,"A","2",7,"2","2",4,"2","LS",80,"F",8,8,"3",0.109640891,0.050402787,5.923810471,1,1,5,"7.5YR","7.5YR","4",3,"ST"
"6",5,19,"Bk1","2",7,"2","2",4,"2","LS",85,"F",7,8.2,"4",0.081049151,0.049641242,3.140790895,2,2,14,"7.5YR","7.5YR","4",4,"VE"
"6",19,39,"Bk2","2",8,"2","2",4,"3","LS",85,"F",5,8.2,"4",0.070626535,0.045199005,2.542753,3,3,20,"7.5YR","7.5YR","4",6,"VE"
"6",39,70,"Bk3","2",7,"2","2",5,"2","SL",75,"M",10,8.2,"4",0.142929541,0.060082649,8.284689241,4,4,31,"7.5YR","7.5YR","4",4,"VE"
"6",70,80,"Bk4","2",8,"2","2",4,"3","LS",80,"M",9,8.2,"4",0.115212831,0.053010335,6.220249533,5,5,10,"7.5YR","7.5YR","4",6,"VE"
"6",80,115,"Bk5","2",7,"3","2",5,"3","LS",80,"VF",9,8,"4",0.115212831,0.053010335,6.220249533,6,6,35,"7.5YR","7.5YR","6",6,"VE"
"6",115,161,"Bk6","2",6,"2","2",4,"2","L",50,"VF",21,NA,NA,0.22224015,0.098341491,12.3898659,7,7,46,"7.5YR","7.5YR","4",3,NA
"7",0,8,"A","2",7,"2","2",5,"3","LS",85,"F",8,8.2,"4",0.086693704,0.051921849,3.477185496,1,1,8,"7.5YR","7.5YR","4",6,"VE"
"7",8,27,"C","2",7,"2","2",4,"3","LS",85,"F",8,8.2,"4",0.086693704,0.051921849,3.477185496,2,2,19,"7.5YR","7.5YR","4",6,"VE"
"7",27,27,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"8",0,6,"A","2",7,"2","2",4,"3","LS",85,"VF",6,8.1,"4",0.075697345,0.047402795,2.829454983,1,1,6,"7.5YR","7.5YR","4",6,"VE"
"8",9,25,"Bk1","2",7,"3","2",5,"3","LS",85,"VF",6,8.3,"4",0.075697345,0.047402795,2.829454983,2,2,16,"7.5YR","7.5YR","6",6,"VE"
"8",25,110,"Bk2","2",7,"2","2",5,"3","LS",85,"VF",4,8.4,"4",0.065823054,0.043023621,2.27994333,3,3,85,"7.5YR","7.5YR","4",6,"VE"
"8",110,150,"Bk3","2",7,"3","2",5,"3","LS",80,"VF",7,8.6,"4",0.104209268,0.047858639,5.635062899,4,4,40,"7.5YR","7.5YR","6",6,"VE"
"9",0,9,"A","2",6,"2","2",4,"3","LS",85,"VF",5,8.1,"2",0.070626535,0.045199005,2.542753,1,1,9,"7.5YR","7.5YR","4",6,"SL"
"9",9,28,"Bk","2",6,"3","2",5,"3","SL",70,"F",10,8.5,"4",0.160883369,0.065950224,9.493314452,2,2,19,"7.5YR","7.5YR","6",6,"VE"
"9",28,45,"C","1",7,"2","1",5,"3","SL",70,"F",15,8.6,"4",0.178985018,0.080127757,9.885726076,3,3,17,"10YR","10YR","4",6,"VE"
"9",45,45,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"10",0,9,"A","3",6,"3","3",4,"2","LS",85,"VF",5,8.1,"4",0.070626535,0.045199005,2.542753,1,1,9,"5YR","5YR","6",4,"VE"
"10",9,28,"Bk","3",5,"3","3",4,"2","SL",75,"F",10,8.1,"4",0.142929541,0.060082649,8.284689241,2,2,19,"5YR","5YR","6",4,"VE"
"10",28,53,"C","3",7,"2","3",5,"2","LS",87,"F",4,8.6,"4",0.060283316,0.045286641,1.49966747,3,3,25,"5YR","5YR","4",4,"VE"
"10",53,53,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"11",0,7,"A","3",6,"3","3",4,"3","LS",85,"VF",8,8.1,"4",0.086693704,0.051921849,3.477185496,1,1,7,"5YR","5YR","6",6,"VE"
"11",7,30,"Bk1","3",5,"3","3",4,"2","LS",85,"VF",6,8.3,"4",0.075697345,0.047402795,2.829454983,2,2,23,"5YR","5YR","6",4,"VE"
"11",30,72,"Bk2","3",6,"3","3",4,"3","LS",85,"VF",6,8.3,"4",0.075697345,0.047402795,2.829454983,3,3,42,"5YR","5YR","6",6,"VE"
"11",72,150,"Bk3","3",5,"3","3",4,"2","SL",75,"VF",8,8.6,"4",0.133943934,0.054553391,7.939054282,4,4,78,"5YR","5YR","6",4,"VE"
"12",0,9,"A","3",5,"2","3",4,"2","LS",85,"VF",5,8.1,"4",0.070626535,0.045199005,2.542753,1,1,9,"5YR","5YR","4",4,"VE"
"12",9,30,"C1","3",4,"2","3",3,"2","SL",75,"VF",10,8.4,"4",0.142929541,0.060082649,8.284689241,2,2,21,"5YR","5YR","4",4,"VE"
"12",30,65,"C2","3",4,"2","3",3,"2","SL",75,"F",10,8.4,"4",0.142929541,0.060082649,8.284689241,3,3,35,"5YR","5YR","4",4,"VE"
"12",65,65,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"13",0,13,"A","2",5,"3","2",4,"3","SL",75,"VF",10,8.1,"4",0.142929541,0.060082649,8.284689241,1,1,13,"7.5YR","7.5YR","6",6,"VE"
"13",13,48,"Bk1","2",7,"2","2",5,"3","SL",75,"VF",8,8.5,"4",0.133943934,0.054553391,7.939054282,2,2,35,"7.5YR","7.5YR","4",6,"VE"
"13",48,88,"Bk2","2",7,"2","2",5,"3","LS",80,"VF",7,8.7,"4",0.104209268,0.047858639,5.635062899,3,3,40,"7.5YR","7.5YR","4",6,"VE"
"13",88,133,"Bw1","2",8,"1","2",6,"2","S",90,"VF",4,8.8,"4",0.056353114,0.049268856,0.708425839,4,4,45,"7.5YR","7.5YR","2",4,"VE"
"13",133,150,"Bw2","2",6,"3","2",5,"3","S",90,"VF",6,8.9,"4",0.064237574,0.053861162,1.03764114,5,5,17,"7.5YR","7.5YR","6",6,"VE"
"14",0,5,"A","2",8,"2","2",5,"2","LS",80,"VF",6,8.1,"3",0.098915741,0.045378855,5.353688629,1,1,5,"7.5YR","7.5YR","4",4,"ST"
"14",5,13,"Bk1","2",6,"2","2",4,"3","LS",85,"VF",8,8.2,"4",0.086693704,0.051921849,3.477185496,2,2,8,"7.5YR","7.5YR","4",6,"VE"
"14",13,31,"Bk2","2",8,"2","2",4,"3","SL",70,"VF",6,8.4,"4",0.147975845,0.055774288,9.220155775,3,3,18,"7.5YR","7.5YR","3",6,"VE"
"14",31,31,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"15",0,8,"A","2",7,"3","2",4,"3","LS",80,"VF",6,8,"2",0.098915741,0.045378855,5.353688629,1,1,8,"7.5YR","7.5YR","6",6,"SL"
"15",8,15,"Bk1","2",7,"2","2",4,"3","LS",80,"VF",8,8.2,"3",0.109640891,0.050402787,5.923810471,2,2,7,"7.5YR","7.5YR","4",6,"ST"
"15",15,31,"Bk2","2",6,"3","2",5,"3","SL",75,"VF",10,8.5,"4",0.142929541,0.060082649,8.284689241,3,3,16,"7.5YR","7.5YR","6",6,"VE"
"15",31,44,"Bk3","2",7,"3","2",6,"2","SL",70,"F",10,8.6,"4",0.160883369,0.065950224,9.493314452,4,4,13,"7.5YR","7.5YR","6",4,"VE"
"15",44,44,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"16",0,9,"A","2",7,"2","2",4,"3","LS",85,"VF",6,8.1,"3",0.075697345,0.047402795,2.829454983,1,1,9,"7.5YR","7.5YR","4",6,"ST"
"16",9,28,"Bk","2",6,"2","2",4,"3","LS",80,"VF",8,8.3,"4",0.109640891,0.050402787,5.923810471,2,2,19,"7.5YR","7.5YR","4",6,"VE"
"16",28,28,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"17",0,5,"A","2",7,"2","2",5,"3","LS",85,"VF",7,8,"3",0.081049151,0.049641242,3.140790895,1,1,5,"7.5YR","7.5YR","4",6,"ST"
"17",5,14,"Bk1","2",7,"3","2",4,"3","LS",80,"VF",8,8.3,"4",0.109640891,0.050402787,5.923810471,2,2,9,"7.5YR","7.5YR","6",6,"VE"
"17",14,26,"Bk2","2",7,"3","2",4,"2","SL",75,"VF",10,8.3,"4",0.142929541,0.060082649,8.284689241,3,3,12,"7.5YR","7.5YR","6",4,"VE"
"17",26,26,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"18",0,5,"A","3",6,"2","3",4,"2","LS",85,"VF",6,8.1,"3",0.075697345,0.047402795,2.829454983,1,1,5,"5YR","5YR","4",4,"ST"
"18",5,5,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA
"19",0,3,"A","2",5,"2","3",3,"2","SL",75,"VF",10,8,"0",0.142929541,0.060082649,8.284689241,1,1,3,"7.5YR","5YR","4",3,"NE"
"19",3,10,"ABw","3",4,"2","3",3,"2","SL",75,"VF",10,8.1,"1",0.142929541,0.060082649,8.284689241,2,2,7,"5YR","5YR","4",3,"VS"
"19",10,53,"Bw","3",5,"2","3",4,"2","SL",75,"VF",10,8.3,"3",0.142929541,0.060082649,8.284689241,3,3,43,"5YR","5YR","4",3,"ST"
"19",53,85,"Bk","3",6,"2","3",4,"2","SL",76,"VF",10,8.4,"4",0.138798847,0.058955969,7.984287777,4,4,32,"5YR","5YR","4",4,"VE"
"19",85,100,"Bkk","3",7,"2","3",5,"2","SL",77,"F",9,8.5,"4",0.129462962,0.055123567,7.433939462,5,5,15,"5YR","5YR","3",4,"VE"
"19",100,130,"B'k","3",6,"2","3",4,"3","SL",77,"VF",9,8.6,"4",0.129462962,0.055123567,7.433939462,6,6,30,"5YR","5YR","4",6,"VE"
"19",130,153,"B'kk","4",7,"2","4",4,"2","SL",75,"VF",12,8.6,"4",0.152260151,0.065876753,8.638339797,7,7,23,"2.5YR","2.5YR","3",4,"VE"
"20",0,3,"A","2",5,"2","3",4,"2","SL",60,"VF",10,8.2,"3",0.18588602,0.072333525,11.35524954,1,1,3,"7.5YR","5YR","4",3,"ST"
"20",3,10,"BA","3",5,"2","3",3,"2","L",45,"VF",15,8.1,"3",0.227481428,0.080616611,14.6864817,2,2,7,"5YR","5YR","4",4,"ST"
"20",10,32,"Bk","4",5,"2","4",4,"2","L",50,"F",18,8.1,"4",0.217291651,0.090263224,12.70284261,3,3,22,"2.5YR","2.5YR","4",4,"VE"
"20",32,41,"Cr/Bk","4",5,"2","4",4,"2","L",42,"F",18,8.2,"4",0.237357179,0.086944274,15.04129052,4,4,9,"2.5YR","2.5YR","4",4,"VE"
"20",41,46,"Cr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,5,5,5,NA,NA,NA,NA,"VE"
"20",46,46,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA
"21",0,10,"A","3",5,"3","3",4,"2","LS",85,"VF",8,8.1,"4",0.086693704,0.051921849,3.477185496,1,1,10,"5YR","5YR","6",4,"VE"
"21",10,26,"Bk1","3",5,"3","3",4,"2","SL",80,"VF",10,8.4,"4",0.120922531,0.055689319,6.523321172,2,2,16,"5YR","5YR","6",4,"VE"
"21",26,82,"Bk2","3",5,"3","3",4,"2","LS",85,"VF",5,8.4,"4",0.070626535,0.045199005,2.542753,3,3,56,"5YR","5YR","6",4,"VE"
"21",82,95,"Bk3","3",5,"3","3",4,"2","LS",88,"F",4,8.5,"4",0.058413863,0.046557497,1.185636547,4,4,13,"5YR","5YR","6",4,"VE"
"22",0,5,"A","3",6,"3","3",3,"2","LS",82,"VF",9,8,"0",0.105663905,0.052717318,5.294658692,1,1,5,"5YR","5YR","6",4,"NE"
"22",5,17,"AB","3",5,"2","3",4,"2","SL",70,"VF",15,8.3,"4",0.178985018,0.080127757,9.885726076,2,2,12,"5YR","5YR","4",4,"VE"
"22",17,53,NA,"3",6,"2","3",4,"3","SL",76,"VF",12,8.4,"4",0.148639225,0.064758856,8.388036908,3,3,36,"5YR","5YR","4",6,"VE"
"22",53,80,"Bk","2",7,"2","3",5,"3","SL",78,"VF",11,8.4,"4",0.135452237,0.059842567,7.560966981,4,4,27,"7.5YR","5YR","4",6,"VE"
"22",80,130,"Bkk","2",7,"2","3",4,"2","SL",75,"VF",13,8.6,"4",0.157055206,0.068879566,8.817563978,5,5,50,"7.5YR","5YR","3",4,"VE"
"22",130,154,NA,"2",7,"2","2",5,"2","SL",65,"VF",15,8.6,"4",0.188206748,0.083371782,10.48349657,6,6,24,"7.5YR","7.5YR","4",4,"VE"
"23",0,3,"A","3",5,"2","3",4,"2","SL",75,"VF",12,7.6,"0",0.152260151,0.065876753,8.638339797,1,1,3,"5YR","5YR","4",3,"NE"
"23",3,12,"BA","3",6,"3","3",4,"2","LS",85,"VF",8,8,"1",0.086693704,0.051921849,3.477185496,2,2,9,"5YR","5YR","6",4,"VS"
"23",12,54,"BW1","3",5,"2","3",4,"2","SL",60,"VF",10,8.1,"2",0.18588602,0.072333525,11.35524954,3,3,42,"5YR","5YR","4",4,"SL"
"23",54,63,"BW2","2",5,"3","3",4,"3","SL",70,"F",14,8.2,"3",0.175179349,0.077149732,9.802961663,4,4,9,"7.5YR","5YR","6",6,"ST"
"23",63,81,"BK","3",6,"2","3",4,"2","SL",60,"VF",15,8.4,"4",0.195908228,0.08454388,11.13643481,5,5,18,"5YR","5YR","4",4,"VE"
"23",81,81,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA
"24",0,5,"A","2",6,"2","3",4,"2","SL",72,"VF",12,8,"2",0.162125525,0.069310628,9.281489696,1,1,5,"7.5YR","5YR","4",3,"SL"
"24",5,19,"ABw","3",5,"2","3",3,"2","SL",75,"VF",11,8.1,"2",0.147561255,0.062948088,8.461316681,2,2,14,"5YR","5YR","4",4,"SL"
"24",19,36,"Bk","3",5,"2","3",3,"2","SL",72,"VF",12,8.1,"4",0.162125525,0.069310628,9.281489696,3,3,17,"5YR","5YR","4",4,"VE"
"24",36,48,"Bkk","3",7,"2","3",4,"2","SL",70,"VF",15,8.2,"4",0.178985018,0.080127757,9.885726076,4,4,12,"5YR","5YR","3",4,"VE"
"25",0,6,"A","3",5,"2","3",3,"2","SL",76,"F",9,8,"0",0.134006102,0.056152151,7.785395072,1,1,6,"5YR","5YR","3",3,"NE"
"25",6,35,"Bw","3",6,"3","3",6,"2","SL",75,"F",8,8.1,"3",0.133943934,0.054553391,7.939054282,2,2,29,"5YR","5YR","6",4,"ST"
"25",35,88,"Bk1","3",7,"2","3",4,"3","SL",74,"F",10,8.2,"4",0.14689953,0.061269411,8.563011873,3,3,53,"5YR","5YR","4",6,"VE"
"25",88,149,"Bk2","3",7,"3","2",4,"3","LS",82,"M",7,8.4,"4",0.094162502,0.04780669,4.635581155,4,4,61,"5YR","7.5YR","6",6,"VE"
"26",0,9,"A","2",5,"3","2",4,"3","LS",80,"VF",5,8.2,"4",0.093772599,0.042975928,5.079667113,1,1,9,"7.5YR","7.5YR","6",6,"VE"
"26",9,17,"Bw1","2",5,"3","2",4,"3","LS",80,"VF",5,8.3,"4",0.093772599,0.042975928,5.079667113,2,2,8,"7.5YR","7.5YR","6",6,"VE"
"26",17,31,"Bw2","2",7,"2","2",6,"2","SL",75,"VF",10,8.6,"4",0.142929541,0.060082649,8.284689241,3,3,14,"7.5YR","7.5YR","3",4,"VE"
"26",31,31,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"27",0,12,"A","2",6,"2","2",4,"3","LS",85,"VF",6,8.2,"4",0.075697345,0.047402795,2.829454983,1,1,12,"7.5YR","7.5YR","4",6,"VE"
"27",12,39,"Bw1","2",6,"2","2",4,"3","LS",80,"VF",6,8.4,"4",0.098915741,0.045378855,5.353688629,2,2,27,"7.5YR","7.5YR","4",6,"VE"
"27",39,122,"Bw2","2",6,"2","2",4,"3","LS",80,"VF",8,8.5,"4",0.109640891,0.050402787,5.923810471,3,3,83,"7.5YR","7.5YR","4",6,"VE"
"27",122,153,"Bw3","2",6,"2","2",4,"3","LS",80,"VF",10,8.3,"4",0.120922531,0.055689319,6.523321172,4,4,31,"7.5YR","7.5YR","4",6,"VE"
"28",0,9,"A","3",6,"2","3",4,"2","LS",85,"VF",5,8.2,"4",0.070626535,0.045199005,2.542753,1,1,9,"5YR","5YR","4",4,"VE"
"28",9,40,"Bk1","3",6,"2","3",4,"3","S",95,"M",4,8.1,"3",0.057736961,0.056070305,0.166665567,2,2,31,"5YR","5YR","4",6,"ST"
"28",40,83,"C","3",7,"2","3",5,"2","S",95,"M",3,8.2,"2",0.054755763,0.053520169,0.123559336,3,3,43,"5YR","5YR","3",4,"SL"
"28",83,83,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"29",0,7,"A","1",6,"2","1",4,"2","LS",80,"F",7,8.2,"3",0.104209268,0.047858639,5.635062899,1,1,7,"10YR","10YR","4",3,"ST"
"29",7,34,"Bw","1",8,"2","1",5,"3","S",90,"F",5,8.1,"4",0.060152168,0.051567856,0.858431167,2,2,27,"10YR","10YR","4",6,"VE"
"29",34,80,"Bk1","1",7,"2","1",4,"3","LS",80,"VF",8,8.3,"4",0.109640891,0.050402787,5.923810471,3,3,46,"10YR","10YR","3",6,"VE"
"29",80,163,"Bk2","1",7,"2","1",4,"3","LS",80,"VF",8,8.3,"4",0.109640891,0.050402787,5.923810471,4,4,83,"10YR","10YR","3",6,"VE"
"30",0,10,"A","2",6,"2","2",4,"2","S",90,"VF",4,8,"2",0.056353114,0.049268856,0.708425839,1,1,10,"7.5YR","7.5YR","4",4,"SL"
"30",10,27,"Bw1","2",6,"2","2",4,"2","S",90,"VF",5,8.1,"4",0.060152168,0.051567856,0.858431167,2,2,17,"7.5YR","7.5YR","4",4,"VE"
"30",27,89,"Bw2","2",6,"2","2",4,"2","S",90,"F",5,8.5,"4",0.060152168,0.051567856,0.858431167,3,3,62,"7.5YR","7.5YR","4",4,"VE"
"30",89,134,"Bw3","2",7,"2","2",4,"3","S",90,"M",3,8.7,"4",0.052818732,0.04698279,0.583594193,4,4,45,"7.5YR","7.5YR","3",6,"VE"
"31",0,8,"A","3",5,"3","3",4,"3","SL",75,"F",8,8.2,"4",0.133943934,0.054553391,7.939054282,1,1,8,"5YR","5YR","6",6,"VE"
"31",8,20,"C","3",5,"3","3",4,"3","SL",80,"F",8,8.2,"4",0.109640891,0.050402787,5.923810471,2,2,12,"5YR","5YR","6",6,"VE"
"31",20,20,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"32",0,7,"A","2",5,"3","2",3,"2","SL",75,"VF",8,8,"2",0.133943934,0.054553391,7.939054282,1,1,7,"7.5YR","7.5YR","6",4,"SL"
"32",7,36,"Bw1","2",5,"3","2",4,"3","SL",70,"VF",15,8.5,"4",0.178985018,0.080127757,9.885726076,2,2,29,"7.5YR","7.5YR","6",6,"VE"
"32",36,114,"Bw2","2",7,"2","2",5,"3","S",90,"F",4,8.6,"4",0.056353114,0.049268856,0.708425839,3,3,78,"7.5YR","7.5YR","4",6,"VE"
"32",114,114,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"33",0,9,"A","2",7,"2","2",5,"3","LS",85,"VF",6,8.1,"4",0.075697345,0.047402795,2.829454983,1,1,9,"7.5YR","7.5YR","4",6,"VE"
"33",9,24,"Bw1","2",7,"2","2",4,"3","SL",75,"VF",10,8.1,"4",0.142929541,0.060082649,8.284689241,2,2,15,"7.5YR","7.5YR","4",6,"VE"
"33",24,64,"Bw2","2",7,"2","2",5,"3","LS",80,"VF",7,8.3,"4",0.104209268,0.047858639,5.635062899,3,3,40,"7.5YR","7.5YR","4",6,"VE"
"33",64,86,"Bw3","2",7,"3","2",5,"3","LS",80,"VF",7,8.6,"4",0.104209268,0.047858639,5.635062899,4,4,22,"7.5YR","7.5YR","6",6,"VE"
"33",86,86,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"34",0,9,"A","2",7,"2","2",4,"2","LS",80,"F",5,8,"2",0.093772599,0.042975928,5.079667113,1,1,9,"7.5YR","7.5YR","4",4,"SL"
"34",9,19,"Bw","2",7,"2","2",4,"2","LS",85,"F",5,8.2,"3",0.070626535,0.045199005,2.542753,2,2,10,"7.5YR","7.5YR","4",4,"ST"
"34",19,19,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"35",0,10,"A","3",6,"3","3",5,"3","LS",85,"VF",4,8.1,"3",0.065823054,0.043023621,2.27994333,1,1,10,"5YR","5YR","6",6,"ST"
"35",10,32,"Bk1","3",6,"3","3",5,"3","LS",85,"VF",6,8.4,"4",0.075697345,0.047402795,2.829454983,2,2,22,"5YR","5YR","6",6,"VE"
"35",32,77,"C","3",5,"3","3",4,"3","LS",85,"F",10,8.5,"4",0.09883122,0.05656743,4.226379012,3,3,45,"5YR","5YR","6",6,"VE"
"35",77,77,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"36",0,7,"A","3",6,"3","3",5,"3","LS",80,"VF",5,8.1,"1",0.093772599,0.042975928,5.079667113,1,1,7,"5YR","5YR","6",6,"VS"
"36",7,40,"Bk1","3",6,"3","3",5,"3","LS",85,"VF",7,8.6,"4",0.081049151,0.049641242,3.140790895,2,2,33,"5YR","5YR","6",6,"VE"
"36",40,92,"Bk2","3",7,"2","3",4,"2","LS",85,"F",5,8.6,"4",0.070626535,0.045199005,2.542753,3,3,52,"5YR","5YR","4",4,"VE"
"36",92,152,"Bk3","3",7,"2","3",4,"2","LS",80,"F",8,8.6,"4",0.109640891,0.050402787,5.923810471,4,4,60,"5YR","5YR","4",4,"VE"
"37",0,7,"A","2",7,"2","2",4,"2","LS",85,"F",4,8,"4",0.065823054,0.043023621,2.27994333,1,1,7,"7.5YR","7.5YR","4",4,"VE"
"37",7,17,"C","2",8,"1","2",5,"2","LS",85,"F",4,8.4,"4",0.065823054,0.043023621,2.27994333,2,2,10,"7.5YR","7.5YR","2",4,"VE"
"37",17,17,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"38",0,7,"A","3",5,"2","3",4,"2","SL",72,"VF",11,8,"0",0.158150474,0.066456476,9.16939977,1,1,7,"5YR","5YR","4",3,"NE"
"38",7,85,"AB","3",6,"3","3",4,"3","SL",75,"VF",8,8.2,"2",0.133943934,0.054553391,7.939054282,2,2,78,"5YR","5YR","6",6,"SL"
"38",85,94,"Bk","3",7,"2","3",4,"2","SL",77,"F",9,8.3,"4",0.129462962,0.055123567,7.433939462,3,3,9,"5YR","5YR","4",4,"VE"
"38",94,94,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"39",0,8,"A","3",6,"3","3",4,"3","LS",80,"VF",6,8.1,"4",0.098915741,0.045378855,5.353688629,1,1,8,"5YR","5YR","6",6,"VE"
"39",8,19,"Bw","3",5,"3","3",4,"3","LS",85,"VF",10,8.1,"4",0.09883122,0.05656743,4.226379012,2,2,11,"5YR","5YR","6",6,"VE"
"39",19,19,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"40",0,7,"A","2",6,"2","3",3,"2","SL",72,"VF",12,7.8,"0",0.162125525,0.069310628,9.281489696,1,1,7,"7.5YR","5YR","4",3,"NE"
"40",7,23,"BA","3",5,"3","3",4,"2","SL",67,"VF",15,8,"3",0.184794501,0.082339036,10.24554657,2,2,16,"5YR","5YR","6",3,"ST"
"40",23,82,"Bk","2",7,"2","3",4,"2","SL",74,"VF",10,8.1,"4",0.14689953,0.061269411,8.563011873,3,3,59,"7.5YR","5YR","4",4,"VE"
